t,norm,slow
6004,880.4154052734,530.6377563477
6005,880.4154052734,530.7211303711
6006,880.4154052734,530.8045654297
6007,880.4154052734,530.8879394531
6008,880.4154052734,530.9713134766
6009,880.4154052734,531.0546875000
6010,880.4154052734,531.1380615234
6011,880.4154052734,531.2214965820
6012,880.4154052734,531.3048706055
6013,880.4154052734,531.3882446289
6014,880.4154052734,531.4716796875
6015,880.4154052734,531.5550537109
6016,880.4154052734,531.6384277344
6017,880.4154052734,531.7218017578
6018,880.4154052734,531.8051757813
6019,880.4154052734,531.8886108398
6020,880.4154052734,531.9719848633
6021,880.4154052734,532.0553588867
6022,880.4154052734,532.1387939453
6023,880.4154052734,532.2221679688
6024,880.4154052734,532.3055419922
6025,880.4154052734,532.3889160156
6026,880.4154052734,532.4722900391
6027,880.4154052734,532.5557250977
6028,880.4154052734,532.6390991211
6029,880.4154052734,532.7224731445
6030,880.4154052734,532.8059082031
6031,880.4154052734,532.8892822266
6032,880.4154052734,532.9726562500
6033,880.4154052734,533.0560302734
6034,880.4154052734,533.1394042969
6035,880.4154052734,533.2228393555
6036,880.4154052734,533.3062133789
6037,880.4154052734,533.3895874023
6038,880.4154052734,533.4730224609
6039,880.4154052734,533.5563964844
6040,880.4154052734,533.6397705078
6041,880.4154052734,533.7231445313
6042,880.4154052734,533.8065185547
6043,880.4154052734,533.8899536133
6044,880.4154052734,533.9733276367
6045,880.4154052734,534.0567016602
6046,880.4154052734,534.1401367188
6047,880.4154052734,534.2235107422
6048,880.4154052734,534.3068847656
6049,880.4154052734,534.3902587891
6050,880.4154052734,534.4736328125
6051,880.4154052734,534.5570678711
6052,880.4154052734,534.6404418945
6053,880.4154052734,534.7238159180
6054,880.4154052734,534.8072509766
6055,880.4154052734,534.8906250000
6056,880.4154052734,534.9739990234
6057,880.4154052734,535.0573730469
6058,880.4154052734,535.1407470703
6059,880.4154052734,535.2241821289
6060,880.4154052734,535.3075561523
6061,880.4154052734,535.3909301758
6062,880.4154052734,535.4743652344
6063,880.4154052734,535.5577392578
6064,880.4154052734,535.6411132813
6065,880.4154052734,535.7244873047
6066,880.4154052734,535.8078613281
6067,880.4154052734,535.8912963867
6068,880.4154052734,535.9746704102
6069,880.4154052734,536.0580444336
6070,880.4154052734,536.1414794922
6071,880.4154052734,536.2248535156
6072,880.4154052734,536.3082275391
6073,880.4154052734,536.3916015625
6074,880.4154052734,536.4749755859
6075,880.4154052734,536.5584106445
6076,880.4154052734,536.6417846680
6077,880.4154052734,536.7251586914
6078,880.4154052734,536.8085937500
6079,880.4154052734,536.8919677734
6080,880.4154052734,536.9753417969
6081,880.4154052734,537.0587158203
6082,880.4154052734,537.1420898438
6083,880.4154052734,537.2255249023
6084,880.4154052734,537.3088989258
6085,880.4154052734,537.3922729492
6086,880.4154052734,537.4876098633
6087,880.4154052734,537.5828857422
6088,880.4154052734,537.6782226563
6089,880.4154052734,537.7734985352
6090,880.4154052734,537.8688354492
6091,880.4154052734,537.9641113281
6092,880.4154052734,538.0594482422
6093,880.4154052734,538.1547241211
6094,880.4154052734,538.2500610352
6095,880.4154052734,538.3453369141
6096,880.4154052734,538.4406738281
6097,880.4154052734,538.5359497070
6098,880.4154052734,538.6312866211
6099,880.4154052734,538.7265625000
6100,880.4154052734,538.8218994141
6101,880.4154052734,538.9171752930
6102,880.4154052734,539.0125122070
6103,880.4154052734,539.1077880859
6104,880.4154052734,539.2090454102
6105,880.4154052734,539.3103027344
6106,880.4154052734,539.4115600586
6107,880.4154052734,539.5128173828
6108,880.4154052734,539.6140747070
6109,880.4154052734,539.7153320313
6110,880.4154052734,539.8165893555
6111,880.4154052734,539.9178466797
6112,880.4154052734,540.0191040039
6113,880.4154052734,540.1203613281
6114,880.4154052734,540.2216186523
6115,880.4154052734,540.3228759766
6116,880.4154052734,540.4241333008
6117,880.4154052734,540.5253906250
6118,880.4154052734,540.6266479492
6119,880.4154052734,540.7279052734
6120,880.4154052734,540.8291625977
6121,880.4154052734,540.9244995117
6122,880.4154052734,541.0197753906
6123,880.4154052734,541.1151123047
6124,880.4154052734,541.2103881836
6125,880.4154052734,541.3057250977
6126,880.4154052734,541.4010009766
6127,880.4154052734,541.4963378906
6128,880.4154052734,541.5916137695
6129,880.4154052734,541.6869506836
6130,880.4154052734,541.7822265625
6131,880.4154052734,541.8775634766
6132,880.4154052734,541.9728393555
6133,880.4154052734,542.0681762695
6134,880.4154052734,542.1634521484
6135,880.4154052734,542.2587890625
6136,880.4154052734,542.3540649414
6137,880.4154052734,542.4494018555
6138,880.4154052734,542.5446777344
6139,880.4154052734,542.6400146484
6140,880.4154052734,542.7352905273
6141,880.4154052734,542.8306274414
6142,880.4154052734,542.9259033203
6143,880.4154052734,543.0212402344
6144,880.4154052734,543.1165161133
6145,880.4154052734,543.2118530273
6146,880.4154052734,543.3071289063
6147,880.4154052734,543.4024658203
6148,880.4154052734,543.4977416992
6149,880.4154052734,543.5930786133
6150,880.4154052734,543.6883544922
6151,880.4154052734,543.7836914063
6152,880.4154052734,543.8789672852
6153,880.4154052734,543.9743041992
6154,880.4154052734,544.0695800781
6155,880.4154052734,544.1708374023
6156,880.4154052734,544.2720947266
6157,880.4154052734,544.3733520508
6158,880.4154052734,544.4746093750
6159,880.4154052734,544.5758666992
6160,880.4154052734,544.6771240234
6161,880.4154052734,544.7783813477
6162,880.4154052734,544.8796386719
6163,880.4154052734,544.9808959961
6164,880.4154052734,545.0821533203
6165,880.4154052734,545.1834106445
6166,880.4154052734,545.2846679688
6167,880.4154052734,545.3859252930
6168,880.4154052734,545.4871826172
6169,880.4154052734,545.5884399414
6170,880.4154052734,545.6896972656
6171,880.4154052734,545.7909545898
6172,880.4154052734,545.9100952148
6173,880.4154052734,546.0292358398
6174,880.4154052734,546.1483154297
6175,880.4154052734,546.2674560547
6176,880.4154052734,546.3865966797
6177,880.4154052734,546.5057373047
6178,880.4154052734,546.6248779297
6179,880.4154052734,546.7439575195
6180,880.4154052734,546.8630981445
6181,880.4154052734,546.9822387695
6182,880.4154052734,547.1013183594
6183,880.4154052734,547.2204589844
6184,880.4154052734,547.3395996094
6185,880.4154052734,547.4587402344
6186,880.4154052734,547.5778808594
6187,880.4154052734,547.6969604492
6188,880.4154052734,547.8161010742
6189,880.4154052734,547.9352416992
6190,880.4154052734,548.0603027344
6191,880.4154052734,548.1854248047
6192,880.4154052734,548.3104858398
6193,880.4154052734,548.4356079102
6194,880.4154052734,548.5606689453
6195,880.4154052734,548.6857910156
6196,880.4154052734,548.8108520508
6197,880.4154052734,548.9359741211
6198,880.4154052734,549.0610351563
6199,880.4154052734,549.1861572266
6200,880.4154052734,549.3112182617
6201,880.4154052734,549.4363403320
6202,880.4154052734,549.5614013672
6203,880.4154052734,549.6865234375
6204,880.4154052734,549.8115844727
6205,880.4154052734,549.9367065430
6206,880.4154052734,550.0617675781
6207,880.4154052734,550.1809082031
6208,880.4154052734,550.3000488281
6209,880.4154052734,550.4191894531
6210,880.4154052734,550.5382690430
6211,880.4154052734,550.6574096680
6212,880.4154052734,550.7765502930
6213,880.4154052734,550.8956298828
6214,880.4154052734,551.0147705078
6215,880.4154052734,551.1339111328
6216,880.4154052734,551.2530517578
6217,880.4154052734,551.3721923828
6218,880.4154052734,551.4912719727
6219,880.4154052734,551.6104125977
6220,880.4154052734,551.7295532227
6221,880.4154052734,551.8486328125
6222,880.4154052734,551.9677734375
6223,880.4154052734,552.0869140625
6224,880.4154052734,552.2120361328
6225,880.4154052734,552.3370971680
6226,880.4154052734,552.4621582031
6227,880.4154052734,552.5872802734
6228,880.4154052734,552.7124023438
6229,880.4154052734,552.8374633789
6230,880.4154052734,552.9625244141
6231,880.4154052734,553.0876464844
6232,880.4154052734,553.2127685547
6233,880.4154052734,553.3378295898
6234,880.4154052734,553.4628906250
6235,880.4154052734,553.5880126953
6236,880.4154052734,553.7131347656
6237,880.4154052734,553.8381958008
6238,880.4154052734,553.9632568359
6239,880.4154052734,554.0883789063
6240,880.4154052734,554.2135009766
6241,880.4154052734,554.3206787109
6242,880.4154052734,554.4279174805
6243,880.4154052734,554.5351562500
6244,880.4154052734,554.6423339844
6245,880.4154052734,554.7495727539
6246,880.4154052734,554.8568115234
6247,880.4154052734,554.9640502930
6248,880.4154052734,555.0712890625
6249,880.4154052734,555.1784667969
6250,880.4154052734,555.2857055664
6251,880.4154052734,555.3929443359
6252,880.4154052734,555.5001220703
6253,880.4154052734,555.6073608398
6254,880.4154052734,555.7145996094
6255,880.4154052734,555.8218383789
6256,880.4154052734,555.9290771484
6257,880.4154052734,556.0362548828
6258,880.4154052734,556.1434936523
6259,880.4154052734,556.2507324219
6260,880.4154052734,556.3579101563
6261,880.4154052734,556.4651489258
6262,880.4154052734,556.5723876953
6263,880.4154052734,556.6796264648
6264,880.4154052734,556.7868652344
6265,880.4154052734,556.8940429688
6266,880.4154052734,557.0012817383
6267,880.4154052734,557.1085205078
6268,880.4154052734,557.2156982422
6269,880.4154052734,557.3229370117
6270,880.4154052734,557.4301757813
6271,880.4154052734,557.5374145508
6272,880.4154052734,557.6446533203
6273,880.4154052734,557.7518310547
6274,880.4154052734,557.8590698242
6275,880.4154052734,557.9663085938
6276,880.4154052734,558.0734863281
6277,880.4154052734,558.1807250977
6278,880.4154052734,558.2879638672
6279,880.4154052734,558.3952026367
6280,880.4154052734,558.5024414063
6281,880.4154052734,558.6096191406
6282,880.4154052734,558.7168579102
6283,880.4154052734,558.8240966797
6284,880.4154052734,558.9312744141
6285,880.4154052734,559.0385131836
6286,880.4154052734,559.1457519531
6287,880.4154052734,559.2529907227
6288,880.4154052734,559.3602294922
6289,880.4154052734,559.4674072266
6290,880.4154052734,559.5746459961
6291,880.4154052734,559.6818847656
6292,880.4154052734,559.7890625000
6293,880.4154052734,559.8963012695
6294,880.4154052734,560.0035400391
6295,880.4154052734,560.1107788086
6296,880.4154052734,560.2180175781
6297,880.4154052734,560.3251953125
6298,880.4154052734,560.4324340820
6299,880.4154052734,560.5396728516
6300,880.4154052734,560.6468505859
6301,880.4154052734,560.7540893555
6302,880.4154052734,560.8613281250
6303,880.4154052734,560.9685668945
6304,880.4154052734,561.0758056641
6305,880.4154052734,561.1829833984
6306,880.4154052734,561.2902221680
6307,880.4154052734,561.3974609375
6308,880.4154052734,561.5046386719
6309,880.4154052734,561.6118774414
6310,880.4154052734,561.7191162109
6311,880.4154052734,561.8263549805
6312,880.4154052734,561.9335937500
6313,880.4154052734,562.0407714844
6314,880.4154052734,562.1480102539
6315,880.4154052734,562.2552490234
6316,880.4154052734,562.3624267578
6317,880.4154052734,562.4696655273
6318,880.4154052734,562.5769042969
6319,880.4154052734,562.6841430664
6320,880.4154052734,562.7913818359
6321,880.4154052734,562.8985595703
6322,880.4154052734,563.0057983398
6323,880.4154052734,563.1130371094
6324,880.4154052734,563.2202148438
6325,880.4154052734,563.3274536133
6326,880.4154052734,563.4346923828
6327,880.4154052734,563.5359497070
6328,880.4154052734,563.6372070313
6329,880.4154052734,563.7384643555
6330,880.4154052734,563.8397216797
6331,880.4154052734,563.9409790039
6332,880.4154052734,564.0422363281
6333,880.4154052734,564.1434936523
6334,880.4154052734,564.2447509766
6335,880.4154052734,564.3460083008
6336,880.4154052734,564.4472656250
6337,880.4154052734,564.5485229492
6338,880.4154052734,564.6497802734
6339,880.4154052734,564.7510375977
6340,880.4154052734,564.8522949219
6341,880.4154052734,564.9535522461
6342,880.4154052734,565.0548095703
6343,880.4154052734,565.1560668945
6344,880.4154052734,565.2274780273
6345,880.4154052734,565.2751464844
6346,880.4154052734,565.3228149414
6347,880.4154052734,565.3704833984
6348,880.4154052734,565.4180908203
6349,880.4154052734,565.4657592773
6350,880.4154052734,565.5134277344
6351,880.4154052734,565.5610351563
6352,880.4154052734,565.6087036133
6353,880.4154052734,565.6563720703
6354,880.4154052734,565.7040405273
6355,880.4154052734,565.7517089844
6356,880.4154052734,565.7993164063
6357,880.4154052734,565.8469848633
6358,880.4154052734,565.8946533203
6359,880.4154052734,565.9422607422
6360,880.4154052734,565.9899291992
6361,880.4154052734,566.0375976563
6362,880.4154052734,566.0911865234
6363,880.4154052734,566.1447753906
6364,880.4154052734,566.1984252930
6365,880.4154052734,566.2520141602
6366,880.4154052734,566.3056030273
6367,880.4154052734,566.3592529297
6368,880.4154052734,566.4128417969
6369,880.4154052734,566.4664306641
6370,880.4154052734,566.5200195313
6371,880.4154052734,566.5736083984
6372,880.4154052734,566.6272583008
6373,880.4154052734,566.6808471680
6374,880.4154052734,566.7344360352
6375,880.4154052734,566.7880859375
6376,880.4154052734,566.8416748047
6377,880.4154052734,566.8952636719
6378,880.4154052734,566.9488525391
6379,880.4154052734,567.0024414063
6380,880.4154052734,567.0560913086
6381,880.4154052734,567.1096801758
6382,880.4154052734,567.1632690430
6383,880.4154052734,567.2169189453
6384,880.4154052734,567.2705078125
6385,880.4154052734,567.3240966797
6386,880.4154052734,567.3776855469
6387,880.4154052734,567.4312744141
6388,880.4154052734,567.4849243164
6389,880.4154052734,567.5385131836
6390,880.4154052734,567.5921020508
6391,880.4154052734,567.6457519531
6392,880.4154052734,567.6993408203
6393,880.4154052734,567.7529296875
6394,880.4154052734,567.8065185547
6395,880.4154052734,567.8601074219
6396,880.4154052734,567.9137573242
6397,880.4154052734,567.9673461914
6398,880.4154052734,568.0209350586
6399,880.4154052734,568.0745849609
6400,880.4154052734,568.1281738281
6401,880.4154052734,568.1817626953
6402,880.4154052734,568.2353515625
6403,880.4154052734,568.2889404297
6404,880.4154052734,568.3425903320
6405,880.4154052734,568.3961791992
6406,880.4154052734,568.4497680664
6407,880.4154052734,568.5034179688
6408,880.4154052734,568.5570068359
6409,880.4154052734,568.6105957031
6410,880.4154052734,568.6641845703
6411,880.4154052734,568.7177734375
6412,880.4154052734,568.7714233398
6413,880.4154052734,568.8190917969
6414,880.4154052734,568.8666992188
6415,880.4154052734,568.9143676758
6416,880.4154052734,568.9620361328
6417,880.4154052734,569.0096435547
6418,880.4154052734,569.0573120117
6419,880.4154052734,569.1049804688
6420,880.4154052734,569.1526489258
6421,880.4154052734,569.2003173828
6422,880.4154052734,569.2479248047
6423,880.4154052734,569.2955932617
6424,880.4154052734,569.3432617188
6425,880.4154052734,569.3908691406
6426,880.4154052734,569.4385375977
6427,880.4154052734,569.4862060547
6428,880.4154052734,569.5338745117
6429,880.4154052734,569.5815429688
6430,880.4154052734,569.7244873047
6431,880.4154052734,569.8912963867
6432,880.4154052734,570.0581054688
6433,880.4154052734,570.2248535156
6434,880.4154052734,570.3916015625
6435,880.4154052734,570.5584106445
6436,880.4154052734,570.7252197266
6437,880.4154052734,570.8919677734
6438,880.4154052734,571.0587158203
6439,880.4154052734,571.2255249023
6440,880.4154052734,571.3923339844
6441,880.4154052734,571.5590820313
6442,880.4154052734,571.7258300781
6443,880.4154052734,571.8926391602
6444,880.4154052734,572.0594482422
6445,880.4154052734,572.2261962891
6446,880.4154052734,572.3929443359
6447,880.4154052734,572.5597534180
6448,880.4154052734,572.7265625000
6449,880.4154052734,572.8933105469
6450,880.4154052734,573.0600585938
6451,880.4154052734,573.2268676758
6452,880.4154052734,573.3936767578
6453,880.4154052734,573.5604248047
6454,880.4154052734,573.7271728516
6455,880.4154052734,573.8939819336
6456,880.4154052734,574.0607910156
6457,880.4154052734,574.2275390625
6458,880.4154052734,574.3942871094
6459,880.4154052734,574.5610961914
6460,880.4154052734,574.7279052734
6461,880.4154052734,574.8946533203
6462,880.4154052734,575.0614013672
6463,880.4154052734,575.2282104492
6464,880.4154052734,575.3950195313
6465,880.4154052734,575.5557861328
6466,880.4154052734,575.7166748047
